Graham Silverstone Stowe Racing Chronograph Automatic Men's Watch 2BLDC.B13A,"185,635.60",2,https://www.ebay.com/itm/Graham-Silverstone-Stowe-Racing-Chronograph-Automatic-Mens-Watch-2BLDC-B13A/293237125611?_trkparms=ispr%3D1&hash=item44464b71eb:g:SQgAAOSw1MhdTcgO&enc=AQAEAAACMBPxNw%2BVj6nta7CKEs3N0qVzXETphLjEmYhBQvzSKUFQZlcxaD1djQI7kkWGPxS12AiJIKt%2Br9VK5zPtPZ%2BcmjM3SfMZQ7K524mHsW5Dn2%2BfL5IvoJZbRGbAtyL3s8QS1w2qn4uhwdwgqSjOWwhVpDJMOUg%2FWTG0sak1TARmhtXO8tW0Mz761VmlD9ubfVdpnFpGLomAym7RoZJloxATUUs9mCsObU3RYRoX7KdBtRHshdguAMsBXEu8%2Fvchz0fgg1IUurELHK6zBHyhj%2FAair2Hc7jALFX0k9G7o0hDGk6UGRB0QQbvqF6NPDzdCdBWjZ%2FTF7dQpi5M%2Bho7EwXfnfGYjlA8LUNd855ULXKHnsIADnIkUZlOgiHdnluZNfSgKz1IIAIk7kg%2F5mfMQiaq6Vu1pnVL34rtA0qK9KAMhPhrDvJdy2EL%2B2FR4XrtCxHsZ5Y%2BCFVTwTAZ7S%2BEo9V7tU1BPKD%2B4MO4c3PhWVwwJnPghBPFXEFn69oQmbUjwHKkfRWKotSdlzsrGVCKduA5Dl9rUhcEnQO5zl6EZaNz96OyTO4JPGkYq9UknqXY0Ycvh1oGW17S7eRyGNDPU1u3Edf57mLmue7NNe1Y6JfJx9nQ%2Bg9wPvMzW2gTQYhXfLMQuTjkXXZ6QcsWT9GJLQnMWCGGcNPZnonx0pldh8ItgKDMIowGstPGWeFWQgH8ZWviYbBuJZLRca8jSPywjBIOWGJqvSleC3nlilR%2BQM81b9UN&checksum=293237125611de8a6576b72d4cf69ea7869a1d118c56&enc=AQAEAAACMBPxNw%2BVj6nta7CKEs3N0qVzXETphLjEmYhBQvzSKUFQZlcxaD1djQI7kkWGPxS12AiJIKt%2Br9VK5zPtPZ%2BcmjM3SfMZQ7K524mHsW5Dn2%2BfL5IvoJZbRGbAtyL3s8QS1w2qn4uhwdwgqSjOWwhVpDJMOUg%2FWTG0sak1TARmhtXO8tW0Mz761VmlD9ubfVdpnFpGLomAym7RoZJloxATUUs9mCsObU3RYRoX7KdBtRHshdguAMsBXEu8%2Fvchz0fgg1IUurELHK6zBHyhj%2FAair2Hc7jALFX0k9G7o0hDGk6UGRB0QQbvqF6NPDzdCdBWjZ%2FTF7dQpi5M%2Bho7EwXfnfGYjlA8LUNd855ULXKHnsIADnIkUZlOgiHdnluZNfSgKz1IIAIk7kg%2F5mfMQiaq6Vu1pnVL34rtA0qK9KAMhPhrDvJdy2EL%2B2FR4XrtCxHsZ5Y%2BCFVTwTAZ7S%2BEo9V7tU1BPKD%2B4MO4c3PhWVwwJnPghBPFXEFn69oQmbUjwHKkfRWKotSdlzsrGVCKduA5Dl9rUhcEnQO5zl6EZaNz96OyTO4JPGkYq9UknqXY0Ycvh1oGW17S7eRyGNDPU1u3Edf57mLmue7NNe1Y6JfJx9nQ%2Bg9wPvMzW2gTQYhXfLMQuTjkXXZ6QcsWT9GJLQnMWCGGcNPZnonx0pldh8ItgKDMIowGstPGWeFWQgH8ZWviYbBuJZLRca8jSPywjBIOWGJqvSleC3nlilR%2BQM81b9UN&checksum=293237125611de8a6576b72d4cf69ea7869a1d118c56
Cartier Santos 100 XL 2656 Mens Watch,"321,839.90",3,https://www.ebay.com/itm/Cartier-Santos-100-XL-2656-Mens-Watch/223560601214?_trkparms=ispr%3D1&hash=item340d400e7e:g:5T8AAOSwMKVdDUe7&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qX6wUtClGfVBo4tEy0kAijj8WbzHShStPIeEgyGIOrgeJ2G3D98KQlinW%2FjQpIB2G4QINcg7LUnBmL0PQj0QerUj%2B%2BbhnDPle8g3TV2%2BVFiJ9XDE%2FCnY6s5QdQGR5astH1p6haw8DCrC34a5ktYFGEUV13La2IC75kqbztUeGpMaIMVv6FT1D8%2BIPmr0lQwxUzCDXW3f8erfDixz1EydrVV87QCkJWHgfbMb5x%2FcJ2qeIIw3ZK2p1x%2FOntlGAdm%2BYgnpJ85GOosMybn3Xt%2FuJBCIUvUzXqQnxta%2BqqK8BHo7eiHwN0GrsUQ0HLgqfS64Qecw9Ve1GIUkLhZPqXqO09NGyrQM6oI1NjLux9Z25x5XHS0bsWlTW0g%2B8lr%2FHKcVDYIdiy2QreUpgTWH9%2FD9Ct47DsqhL%2FnIxiyBWv%2Bjpog%2BsY5LAHwdVzC6XRxod%2Bv6g%2FgHfarjjmUhOPfl%2FDr75ZqYn1LBonStyDmUp46zc2dAqvOyWVp9xQWCxtM7fQX8w%2B4VgQ3QaSl2q2ra12je82XgQkGXmMn4unbjZOoA%2B2vHW4XiK%2F7baCJuZFF6gMNTO4vv%2FZIXE0RJ%2FCwv49t2fZP%2F4kwCBfAVXsmZFcX4Y698JaZ%2FyrGG9TvH7%2B1i4w9MEyOEFLHV8QrqokBSS%2FxkWyXj82as0gAogaXsnmQ83Vne4iN5KE8v1%2FGv8YlQKvkCmvUTMQQplTcoAk7ir5FSyAHT6NYQRrKg9O1bdxmFeQihw%3D%3D&checksum=223560601214de8a6576b72d4cf69ea7869a1d118c56&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qX6wUtClGfVBo4tEy0kAijj8WbzHShStPIeEgyGIOrgeJ2G3D98KQlinW%2FjQpIB2G4QINcg7LUnBmL0PQj0QerUj%2B%2BbhnDPle8g3TV2%2BVFiJ9XDE%2FCnY6s5QdQGR5astH1p6haw8DCrC34a5ktYFGEUV13La2IC75kqbztUeGpMaIMVv6FT1D8%2BIPmr0lQwxUzCDXW3f8erfDixz1EydrVV87QCkJWHgfbMb5x%2FcJ2qeIIw3ZK2p1x%2FOntlGAdm%2BYgnpJ85GOosMybn3Xt%2FuJBCIUvUzXqQnxta%2BqqK8BHo7eiHwN0GrsUQ0HLgqfS64Qecw9Ve1GIUkLhZPqXqO09NGyrQM6oI1NjLux9Z25x5XHS0bsWlTW0g%2B8lr%2FHKcVDYIdiy2QreUpgTWH9%2FD9Ct47DsqhL%2FnIxiyBWv%2Bjpog%2BsY5LAHwdVzC6XRxod%2Bv6g%2FgHfarjjmUhOPfl%2FDr75ZqYn1LBonStyDmUp46zc2dAqvOyWVp9xQWCxtM7fQX8w%2B4VgQ3QaSl2q2ra12je82XgQkGXmMn4unbjZOoA%2B2vHW4XiK%2F7baCJuZFF6gMNTO4vv%2FZIXE0RJ%2FCwv49t2fZP%2F4kwCBfAVXsmZFcX4Y698JaZ%2FyrGG9TvH7%2B1i4w9MEyOEFLHV8QrqokBSS%2FxkWyXj82as0gAogaXsnmQ83Vne4iN5KE8v1%2FGv8YlQKvkCmvUTMQQplTcoAk7ir5FSyAHT6NYQRrKg9O1bdxmFeQihw%3D%3D&checksum=223560601214de8a6576b72d4cf69ea7869a1d118c56
Graham Chronofighter 1695 Chronograph Automatic Men's Watch 2CXAS.B05A,"203,877.24", ,https://www.ebay.com/itm/Graham-Chronofighter-1695-Chronograph-Automatic-Mens-Watch-2CXAS-B05A/293235607688?_trkparms=ispr%3D1&hash=item4446344888:g:qmgAAOSwGzxdTdcV&enc=AQAEAAACMBPxNw%2BVj6nta7CKEs3N0qXg253l9Ma%2BWgIPLlfAkSs28gznVEjUJhFUIjboVDV45W6nrKL47H1ZJqP2HqpiNrtPoAU8sVdF9HHVl24rgnUPSFFJGgKjj2MlCvY9%2FXlvO93lJe99s3ET7tF82r0bf5trlO6EWpWc0w8b3SqMQR5siN7g%2B3CYVE9ztRzHn4%2B3UQeVn0pq47NYSOgvOBI4buEVaMWBmGEALwzTx2gDp8Pen8oB%2Bgf1E%2Bimx08asrEbSh4dvi99RROkuqsbn44o2OHRT3xOjHYRWyCcUTkvid3Zew1UVXEcBhlJByV9HALp6MeXaWAvdLmsEr9XPlTdF%2BPi79oiKdubK4uX2q6KBp%2FmiEYESK2AZOmnS9Ahqmwp5%2F89UfGdJK3%2BjXn%2FdpWEdOz2rKKF7Tp512rcYg1N%2Fb33vHnVc4s7KKJYp18ShmM3%2BpjezUyoyNSdfpau%2FfqWjAYe9xcYTb%2BPMV7kh79G%2BFXd6u6kc6QY3VNsJ81B5UMij1u5vlR7XaHWAtRO9ufBmth3Qtra82vSFSG%2FeRIVdsnRD%2FHo9WTW%2FFVaW1kvf8NZYeNrPG8ELhiXWjC4lIwSEVZ%2FPNu9CkfxOamNl9v%2Bb8o06ogWdTAOqAvDL9xMMxXKWTXLWoBbK8xRqfuNAchPH%2FcF%2BK0H7McKmeYnyFZTm%2F3apQOTyuETYosR8BmgIfPD6WRZkEnTfa%2BgzO7Jwlvl8khliYrlZhK%2FEsd9mbSaFk09&checksum=293235607688de8a6576b72d4cf69ea7869a1d118c56&enc=AQAEAAACMBPxNw%2BVj6nta7CKEs3N0qXg253l9Ma%2BWgIPLlfAkSs28gznVEjUJhFUIjboVDV45W6nrKL47H1ZJqP2HqpiNrtPoAU8sVdF9HHVl24rgnUPSFFJGgKjj2MlCvY9%2FXlvO93lJe99s3ET7tF82r0bf5trlO6EWpWc0w8b3SqMQR5siN7g%2B3CYVE9ztRzHn4%2B3UQeVn0pq47NYSOgvOBI4buEVaMWBmGEALwzTx2gDp8Pen8oB%2Bgf1E%2Bimx08asrEbSh4dvi99RROkuqsbn44o2OHRT3xOjHYRWyCcUTkvid3Zew1UVXEcBhlJByV9HALp6MeXaWAvdLmsEr9XPlTdF%2BPi79oiKdubK4uX2q6KBp%2FmiEYESK2AZOmnS9Ahqmwp5%2F89UfGdJK3%2BjXn%2FdpWEdOz2rKKF7Tp512rcYg1N%2Fb33vHnVc4s7KKJYp18ShmM3%2BpjezUyoyNSdfpau%2FfqWjAYe9xcYTb%2BPMV7kh79G%2BFXd6u6kc6QY3VNsJ81B5UMij1u5vlR7XaHWAtRO9ufBmth3Qtra82vSFSG%2FeRIVdsnRD%2FHo9WTW%2FFVaW1kvf8NZYeNrPG8ELhiXWjC4lIwSEVZ%2FPNu9CkfxOamNl9v%2Bb8o06ogWdTAOqAvDL9xMMxXKWTXLWoBbK8xRqfuNAchPH%2FcF%2BK0H7McKmeYnyFZTm%2F3apQOTyuETYosR8BmgIfPD6WRZkEnTfa%2BgzO7Jwlvl8khliYrlZhK%2FEsd9mbSaFk09&checksum=293235607688de8a6576b72d4cf69ea7869a1d118c56
Mens Citizen Eco-Drive Diamond Black Stainless Steel Watch J165-S070091,"2,860.72", ,https://www.ebay.com/itm/Mens-Citizen-Eco-Drive-Diamond-Black-Stainless-Steel-Watch-J165-S070091/174066479134?hash=item28872bb01e:g:X-UAAOSw6IldbGmj
Rolex GMT II Mens 18k Yellow Gold Steel Watch Serti Dial 16713,"912,082.41", ,https://www.ebay.com/itm/Rolex-GMT-II-Mens-18k-Yellow-Gold-Steel-Watch-Serti-Dial-16713/254390022553?hash=item3b3ad3b199:g:670AAOSwHX9dpgGX
Rolex Datejust 36 Steel White Gold Silver Dial Mens Watch 16234,"363,402.25", ,https://www.ebay.com/itm/Rolex-Datejust-36-Steel-White-Gold-Silver-Dial-Mens-Watch-16234/274053688454?epid=23025704207&hash=item3fcedf6c86:g:ebsAAOSwgrBdpjT4
Mens Citizen Eco-Drive Nighthawk Gold SS Chronograph Diamond Watch B612-S092965,"7,152.87", ,https://www.ebay.com/itm/Mens-Citizen-Eco-Drive-Nighthawk-Gold-SS-Chronograph-Diamond-Watch-B612-S092965/174066471170?hash=item28872b9102:g:OEkAAOSwKb5dQ1aR
Graham Silverstone Woodcote II GMT Chronograph Men's Watch - 2GSIUS.B06A,"318,334.64", ,https://www.ebay.com/itm/Graham-Silverstone-Woodcote-II-GMT-Chronograph-Mens-Watch-2GSIUS-B06A/283644324591?hash=item420a84eaef:g:w44AAOSwNSJa83HK
Rolex Datejust 36 Steel 18K Yellow Gold Mens Watch 16233,"408,469.85", ,https://www.ebay.com/itm/Rolex-Datejust-36-Steel-18K-Yellow-Gold-Mens-Watch-16233/274053733396?hash=item3fcee01c14:g:FOMAAOSwo25dpkCK
Vintage Gruen Precision Mechanic Mens Wrist Watch NR,70.82, ,https://www.ebay.com/itm/Vintage-Gruen-Precision-Mechanic-Mens-Wrist-Watch-NR/274052788974?hash=item3fced1b2ee:g:uZYAAOSwRmldpV2F
Rolex Watch Men's Submariner 116610LN Stainless Steel Black Face 40mm,"899,921.31", ,https://www.ebay.com/itm/Rolex-Watch-Mens-Submariner-116610LN-Stainless-Steel-Black-Face-40mm/132848284093?epid=22030522691&_trkparms=ispr%3D1&hash=item1eee5ff1bd:g:U~gAAOSwowVdm3zb&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qW32FTNRHUG%2F3gEE9r7LMyjq%2F5gPmhGmU5%2FR5ye5Svd%2Fz7DyCOFELtEH1a81VUhkdJkWu7Pqg1bl0ExCcl%2FXZ%2FhIdJUXsB4nnC9oQiTh1CNx2fF0psT%2Fec6BQcaQ3KnqACs4%2BhkycPMmrHLREpPL8Am6XRf5S%2F1vrkUN%2BcrUvGl98nTklrth%2FWLjAmLAm4fpm3wNCn9pUY5TilCvOMJhPLqSCanqpX1EOVuTgm8EgVrCvaG8JH3CgBZG9BeM0ENjXh6mAWU%2Bm%2FIgYsWUJ2bwFNGZiMVqOI0FVRXcjGHaaOpiWCGuXHeony90l1bzT8HbbNEl552F%2FBJ9DfXELx7NfK5NC%2FV1ObWyZgRY5AttrK3tKHHDdB5HxNThGSCf7RvPo4dIrgQboMK336dmFiRxFOrzBj3bpDGMmesenubtbzi59X8cIdxCo4p0yWz8P%2FzQHiPxvA4g3oO1sfR1N6A%2BaeA6qj9iYxynp%2FTMfRb2G0Wc2ATH0dEvCivlTgZpwvbg3qh0nb%2BJWSP55C%2BoikUO4Y62mfJchyikG2XNosGJGmlQwTGWdjMLK%2BFyokI67u9ipe2bWt3Ilm5jUtqfNOurTbyglwa78k8J3IhDRMcBfohkuUdPBuwTW4%2FMrMvtMJ%2Fig5kMbvjXYsIdR76wTQ8WSkDIUhjC8v5V%2Fb5T8rCbHaR6449sJfgE01RlB%2FEevWTMysRTRmFX8epxGF17QoOBpfzF1ru2wZjkmq88lUqVQVwZQ%3D%3D&checksum=132848284093de8a6576b72d4cf69ea7869a1d118c56&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qW32FTNRHUG%2F3gEE9r7LMyjq%2F5gPmhGmU5%2FR5ye5Svd%2Fz7DyCOFELtEH1a81VUhkdJkWu7Pqg1bl0ExCcl%2FXZ%2FhIdJUXsB4nnC9oQiTh1CNx2fF0psT%2Fec6BQcaQ3KnqACs4%2BhkycPMmrHLREpPL8Am6XRf5S%2F1vrkUN%2BcrUvGl98nTklrth%2FWLjAmLAm4fpm3wNCn9pUY5TilCvOMJhPLqSCanqpX1EOVuTgm8EgVrCvaG8JH3CgBZG9BeM0ENjXh6mAWU%2Bm%2FIgYsWUJ2bwFNGZiMVqOI0FVRXcjGHaaOpiWCGuXHeony90l1bzT8HbbNEl552F%2FBJ9DfXELx7NfK5NC%2FV1ObWyZgRY5AttrK3tKHHDdB5HxNThGSCf7RvPo4dIrgQboMK336dmFiRxFOrzBj3bpDGMmesenubtbzi59X8cIdxCo4p0yWz8P%2FzQHiPxvA4g3oO1sfR1N6A%2BaeA6qj9iYxynp%2FTMfRb2G0Wc2ATH0dEvCivlTgZpwvbg3qh0nb%2BJWSP55C%2BoikUO4Y62mfJchyikG2XNosGJGmlQwTGWdjMLK%2BFyokI67u9ipe2bWt3Ilm5jUtqfNOurTbyglwa78k8J3IhDRMcBfohkuUdPBuwTW4%2FMrMvtMJ%2Fig5kMbvjXYsIdR76wTQ8WSkDIUhjC8v5V%2Fb5T8rCbHaR6449sJfgE01RlB%2FEevWTMysRTRmFX8epxGF17QoOBpfzF1ru2wZjkmq88lUqVQVwZQ%3D%3D&checksum=132848284093de8a6576b72d4cf69ea7869a1d118c56
Mens Rolex Watch Day-Date 18k White Gold Factory Diamond Dial Serpentine Finish,"929,751.77", ,https://www.ebay.com/itm/Mens-Rolex-Watch-Day-Date-18k-White-Gold-Factory-Diamond-Dial-Serpentine-Finish/113787768530?epid=4031978248&_trkparms=ispr%3D1&hash=item1a7e478ed2:g:TdYAAOSwyRBdi9lH&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qVLb7MBaJwWcRdY4hIZOHOO1y%2F%2FzKXgfJxvDTu5DwGgzdZVVA%2F%2FWAe52kWLojYfAMZz%2FpPRcC7LWCXEqdl7xq4ePh0s%2Bx3oOgFraWWFy%2FL5FVBoIcRKVLhjm074VBH%2Fg2bgh5B5HPljY%2BBCAVS4%2FN1iwiVnD39WNo2ssw7FgruwYIDR5SwGKTMyxPo%2ByiF2m0m%2B1UAPk4TIQI1Dbk71tMtzYDsIQzVDsVTmPfvAnPwyWQxv9mgtS9Eb4nLc72afiIKaN833ONBno%2B6BsSMLoGoKjKTqRoUI08bbIT93LGbnENDx%2BX33k8LIyT3mWH9kpjFTb34Z0XEx5npBN%2FoxG%2BR7pc3YROK8wktFL6VKiumLHFj8LapNIeW63v6gPQWXbwnLMYhQvS5vKJYkGX2aVgbUyxgEhv1GtXwgZlIQPDDywkT5P7Qb8GRiqYcWmhdWKZ1oBvZxp5Z3WKINeViGCIJoRIvhO7LmZc3hxooDiOIORc227gSrovTFzpppXXvWfbH%2FCKm2q6WmOLwUG6PjysF7QOwH5EY3CkM%2Bw3Rju01WWdU%2FO8QkD0%2BLB24%2FCm24rSuDOU38Qdq%2FyRTD8oGjN6cwDojl%2BkFDAjns49%2FeyfpvbxCw%2BruRFTtYQzjDVKI0GK6AMyAGICtNgvqcvZHKdrHlmsxx0uunV3kAwWigYTIxOVZ%2FmD3KYOqdAaFwBYDyH2hVbaPD7qdbLwKltYj9j2X%2F%2Fk2ZG65bfIB8lfzDOA6gzA%3D%3D&checksum=113787768530de8a6576b72d4cf69ea7869a1d118c56&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qVLb7MBaJwWcRdY4hIZOHOO1y%2F%2FzKXgfJxvDTu5DwGgzdZVVA%2F%2FWAe52kWLojYfAMZz%2FpPRcC7LWCXEqdl7xq4ePh0s%2Bx3oOgFraWWFy%2FL5FVBoIcRKVLhjm074VBH%2Fg2bgh5B5HPljY%2BBCAVS4%2FN1iwiVnD39WNo2ssw7FgruwYIDR5SwGKTMyxPo%2ByiF2m0m%2B1UAPk4TIQI1Dbk71tMtzYDsIQzVDsVTmPfvAnPwyWQxv9mgtS9Eb4nLc72afiIKaN833ONBno%2B6BsSMLoGoKjKTqRoUI08bbIT93LGbnENDx%2BX33k8LIyT3mWH9kpjFTb34Z0XEx5npBN%2FoxG%2BR7pc3YROK8wktFL6VKiumLHFj8LapNIeW63v6gPQWXbwnLMYhQvS5vKJYkGX2aVgbUyxgEhv1GtXwgZlIQPDDywkT5P7Qb8GRiqYcWmhdWKZ1oBvZxp5Z3WKINeViGCIJoRIvhO7LmZc3hxooDiOIORc227gSrovTFzpppXXvWfbH%2FCKm2q6WmOLwUG6PjysF7QOwH5EY3CkM%2Bw3Rju01WWdU%2FO8QkD0%2BLB24%2FCm24rSuDOU38Qdq%2FyRTD8oGjN6cwDojl%2BkFDAjns49%2FeyfpvbxCw%2BruRFTtYQzjDVKI0GK6AMyAGICtNgvqcvZHKdrHlmsxx0uunV3kAwWigYTIxOVZ%2FmD3KYOqdAaFwBYDyH2hVbaPD7qdbLwKltYj9j2X%2F%2Fk2ZG65bfIB8lfzDOA6gzA%3D%3D&checksum=113787768530de8a6576b72d4cf69ea7869a1d118c56
Rolex Datejust Steel 18K Yellow Gold Diamond Dial Mens Watch 16233,"446,383.86", ,https://www.ebay.com/itm/Rolex-Datejust-Steel-18K-Yellow-Gold-Diamond-Dial-Mens-Watch-16233/254390097114?hash=item3b3ad4d4da:g:4R8AAOSwwO9dphb9
New Breitling Aviator 8 Chronograph 43 Curtiss Men's Watch A133161A1L1X1,"302,882.90", ,https://www.ebay.com/itm/New-Breitling-Aviator-8-Chronograph-43-Curtiss-Mens-Watch-A133161A1L1X1/352747831853?hash=item522168c22d:g:OyoAAOSw8fddonHN
Mens Invicta Limited Edition Two Tone Stainless Automatic Steel Divers Watch,"4,291.44", ,https://www.ebay.com/itm/Mens-Invicta-Limited-Edition-Two-Tone-Stainless-Automatic-Steel-Divers-Watch/183996824040?hash=item2ad710b9e8:g:ER4AAOSwJshdjALA
Rolex Date Blue Dial Engine Turned Bezel Steel Mens Watch 15210,"303,312.11", ,https://www.ebay.com/itm/Rolex-Date-Blue-Dial-Engine-Turned-Bezel-Steel-Mens-Watch-15210/274053626597?hash=item3fcede7ae5:g:gBsAAOSwutpdpiei
New Breitling Navitimer 1 B01 Chronograph 43  Men's Watch AB012121/G835-450A,"462,121.75", ,https://www.ebay.com/itm/New-Breitling-Navitimer-1-B01-Chronograph-43-Mens-Watch-AB012121-G835-450A/401840753752?hash=item5d8f934c58:g:L1IAAOSw6-hdjhqc
Brand New! Invicta 0072 Mens Pro Diver Scuba Quartz Black Dial Gold Plated Watch,"7,797.41", ,https://www.ebay.com/itm/Brand-New-Invicta-0072-Mens-Pro-Diver-Scuba-Quartz-Black-Dial-Gold-Plated-Watch/333358064263?hash=item4d9db06287:g:5ioAAOSw5LRdoPag
New Breitling Premier Automatic Day & Date 40  Men's Watch A4534024/BH02-507X,"218,756.71", ,https://www.ebay.com/itm/New-Breitling-Premier-Automatic-Day-Date-40-Mens-Watch-A4534024-BH02-507X/352715772909?hash=item521f7f93ed:g:mcEAAOSwb~1dg-M0
Rolex Air King Silver Dial 34mm Oyster Bracelet Steel Mens Watch 14010,"273,267.04", ,https://www.ebay.com/itm/Rolex-Air-King-Silver-Dial-34mm-Oyster-Bracelet-Steel-Mens-Watch-14010/254390017647?hash=item3b3ad39e6f:g:zKcAAOSwTbRdpgBp
Mens Citizen Eco-Drive Nighthawk Gold SS Chronograph Diamond Watch B612-S092965,"6,723.66", ,https://www.ebay.com/itm/Mens-Citizen-Eco-Drive-Nighthawk-Gold-SS-Chronograph-Diamond-Watch-B612-S092965/183996819522?hash=item2ad710a842:g:5BwAAOSwDMVdP6OV
Omega Seamaster Blue Wave Dial Steel Mens Watch 2265.80.00,"153,086.77", ,https://www.ebay.com/itm/Omega-Seamaster-Blue-Wave-Dial-Steel-Mens-Watch-2265-80-00/254390244583?hash=item3b3ad714e7:g:A2UAAOSwrCFdpkad
Rolex Datejust Steel Yellow Gold Vintage Mens Watch 16013 Box Papers,"386,293.73", ,https://www.ebay.com/itm/Rolex-Datejust-Steel-Yellow-Gold-Vintage-Mens-Watch-16013-Box-Papers/254390236936?hash=item3b3ad6f708:g:oxMAAOSwATddpkNm
Mens Citizen Eco-Drive Promaster Skyhawk Stainless Steel Watch C652-S082072,"10,014.31", ,https://www.ebay.com/itm/Mens-Citizen-Eco-Drive-Promaster-Skyhawk-Stainless-Steel-Watch-C652-S082072/183996821207?hash=item2ad710aed7:g:ZMYAAOSwX4FdUL7k
